GeneId	TranscriptId	GeneName
ENSG00000127526	ENST00000595753	SLC35E1
ENSG00000137869	ENST00000396402	CYP19A1
ENSG00000136935	ENST00000373555	GOLGA1
ENSG00000058600	ENST00000299853	POLR3E
ENSG00000197562	ENST00000535977	RAB40C
ENSG00000232616	ENST00000412823	SKIV2L
ENSG00000262139	ENST00000570509	ANO4
ENSG00000118412	ENST00000551025	CASP8AP2
ENSG00000145623	ENST00000274276	OSMR
ENSG00000171792	ENST00000618250	RHNO1
ENSG00000263429	ENST00000581851	TMEM238L
ENSG00000276684	ENST00000615256	RDH13
ENSG00000187824	ENST00000341871	TMEM220
ENSG00000136243	ENST00000258742	NUPL2
ENSG00000166197	ENST00000405356	NOLC1
ENSG00000166012	ENST00000448108	TAF1D
ENSG00000137177	ENST00000259711	KIF13A
ENSG00000105549	ENST00000342640	THEG
ENSG00000272670	ENST00000496357	DOC2B
ENSG00000085872	ENST00000546361	CHERP
ENSG00000147854	ENST00000276893	UHRF2
ENSG00000059728	ENST00000264444	MXD1
ENSG00000173611	ENST00000373549	SCAI
ENSG00000015676	ENST00000355451	NUDCD3
ENSG00000213809	ENST00000240618	KLRK1
ENSG00000181649	ENST00000314222	PHLDA2
ENSG00000088756	ENST00000419673	ARHGAP28
ENSG00000204849	ENST00000377647	SPATA31A1
ENSG00000197008	ENST00000307355	ZNF138
ENSG00000214700	ENST00000429849	C12orf71
ENSG00000172985	ENST00000309415	SH3RF3
ENSG00000177143	ENST00000327228	CETN1
ENSG00000127578	ENST00000319070	WFIKKN1
ENSG00000187658	ENST00000409999	C5orf52
ENSG00000170222	ENST00000379774	ADPRM
ENSG00000197170	ENST00000356126	PSMD12
ENSG00000166833	ENST00000396087	NAV2
ENSG00000183542	ENST00000309384	KLRC4
ENSG00000183654	ENST00000332432	MARCH11
ENSG00000035499	ENST00000265036	DEPDC1B
ENSG00000081791	ENST00000432126	KIAA0141
ENSG00000129988	ENST00000217407	LBP
ENSG00000171813	ENST00000305233	PWWP2B
ENSG00000189292	ENST00000403610	ALKAL2
ENSG00000166341	ENST00000299441	DCHS1
ENSG00000233670	ENST00000580256	PIRT
ENSG00000262334	ENST00000632616	RPH3AL
ENSG00000124380	ENST00000244227	SNRNP27
ENSG00000255819	ENST00000539300	KLRC4-KLRK1
ENSG00000038532	ENST00000409790	CLEC16A
ENSG00000135723	ENST00000258201	FHOD1
ENSG00000136720	ENST00000259241	HS6ST1
ENSG00000133028	ENST00000255390	SCO1
ENSG00000196247	ENST00000620827	ZNF107
ENSG00000197279	ENST00000377325	ZNF165
ENSG00000229363	ENST00000448628	NELFE
ENSG00000281300	ENST00000627182	NXN
ENSG00000104863	ENST00000221459	LIN7B
ENSG00000229058	ENST00000412470	AGER
ENSG00000172059	ENST00000305883	KLF11
ENSG00000160951	ENST00000292513	PTGER1
ENSG00000140285	ENST00000267843	FGF7
ENSG00000071626	ENST00000233078	DAZAP1
ENSG00000172717	ENST00000612183	FAM71D
ENSG00000281486	ENST00000627224	SNTG2
ENSG00000173456	ENST00000311413	RNF26
ENSG00000166167	ENST00000370187	BTRC
ENSG00000164749	ENST00000396423	HNF4G
ENSG00000105072	ENST00000221671	C19orf44
ENSG00000217555	ENST00000264001	CKLF
ENSG00000138073	ENST00000260643	PREB
ENSG00000275629	ENST00000616438	KIR3DL2
ENSG00000221916	ENST00000408991	C19orf73
ENSG00000185507	ENST00000397566	IRF7
ENSG00000065989	ENST00000380702	PDE4A
ENSG00000278501	ENST00000613269	TIMM22
ENSG00000234258	ENST00000417601	HSPA1L
ENSG00000110011	ENST00000321460	DNAJC4
ENSG00000149091	ENST00000454345	DGKZ
ENSG00000115844	ENST00000234198	DLX2
ENSG00000234475	ENST00000433487	HSPA1A
ENSG00000276016	ENST00000625740	ABR
ENSG00000167972	ENST00000301732	ABCA3
ENSG00000141579	ENST00000269394	ZNF750
ENSG00000231555	ENST00000445736	HSPA1B
ENSG00000175711	ENST00000320865	B3GNTL1
ENSG00000135740	ENST00000299798	SLC9A5
ENSG00000131100	ENST00000253413	ATP6V1E1
ENSG00000172543	ENST00000307886	CTSW
ENSG00000127920	ENST00000248564	GNG11
ENSG00000079101	ENST00000540035	CLUL1
ENSG00000104883	ENST00000221480	PEX11G
ENSG00000254788	ENST00000616804	CKLF-CMTM1
ENSG00000168298	ENST00000304218	HIST1H1E
ENSG00000042429	ENST00000251871	MED17
ENSG00000126457	ENST00000454376	PRMT1
ENSG00000274102	ENST00000614722	OR4M2
ENSG00000091656	ENST00000521891	ZFHX4
ENSG00000283758	ENST00000640449	PMIS2
ENSG00000183706	ENST00000328795	OR4N4
ENSG00000149761	ENST00000279206	NUDT22
ENSG00000169814	ENST00000437172	BTD
ENSG00000269058	ENST00000269881	CALR3
ENSG00000089505	ENST00000379500	CMTM1
ENSG00000076201	ENST00000265562	PTPN23
ENSG00000103160	ENST00000219439	HSDL1
ENSG00000198723	ENST00000361664	TEX45
ENSG00000161981	ENST00000383018	SNRNP25
ENSG00000173567	ENST00000311519	ADGRF3
ENSG00000160161	ENST00000291495	CILP2
ENSG00000148735	ENST00000369310	PLEKHS1
ENSG00000172500	ENST00000338369	FIBP
ENSG00000198816	ENST00000597229	ZNF358
ENSG00000143994	ENST00000316470	ABHD1
ENSG00000161980	ENST00000293860	POLR3K
ENSG00000149743	ENST00000394546	TRPT1
ENSG00000030304	ENST00000374448	MUSK
ENSG00000196406	ENST00000370515	SPANXD
ENSG00000277276	ENST00000617748	OTUB2
ENSG00000102057	ENST00000218176	KCND1
ENSG00000145703	ENST00000274364	IQGAP2
ENSG00000120659	ENST00000398795	TNFSF11
ENSG00000223953	ENST00000528368	C1QTNF5
ENSG00000142102	ENST00000409548	PGGHG
ENSG00000138018	ENST00000260585	SELENOI
ENSG00000164236	ENST00000296657	ANKRD33B
ENSG00000131373	ENST00000321169	HACL1
ENSG00000176890	ENST00000323274	TYMS
ENSG00000235718	ENST00000619721	MFRP
ENSG00000249115	ENST00000203166	HAUS5
ENSG00000271503	ENST00000603197	CCL5
ENSG00000134757	ENST00000257189	DSG3
ENSG00000147003	ENST00000380342	CLTRN
ENSG00000088325	ENST00000300403	TPX2
ENSG00000100151	ENST00000404072	PICK1
ENSG00000188493	ENST00000378313	C19orf54
ENSG00000105401	ENST00000222005	CDC37
ENSG00000125510	ENST00000349451	OPRL1
ENSG00000173545	ENST00000308683	ZNF622
ENSG00000178951	ENST00000322357	ZBTB7A
ENSG00000100523	ENST00000323669	DDHD1
ENSG00000100077	ENST00000324198	GRK3
ENSG00000277157	ENST00000614247	HIST1H4D
ENSG00000277224	ENST00000356530	HIST1H2BF
ENSG00000197409	ENST00000356476	HIST1H3D
ENSG00000158373	ENST00000289316	HIST1H2BD
ENSG00000165509	ENST00000298296	MAGEC3
ENSG00000274290	ENST00000634910	HIST1H2BE
ENSG00000196866	ENST00000341023	HIST1H2AD
ENSG00000077312	ENST00000243563	SNRPA
ENSG00000149781	ENST00000279227	FERMT3
ENSG00000104722	ENST00000221166	NEFM
ENSG00000082126	ENST00000409474	MPP4
ENSG00000124786	ENST00000379660	SLC35B3
ENSG00000196208	ENST00000381486	GREB1
ENSG00000122728	ENST00000242310	TAF1L
ENSG00000273761	ENST00000613280	DDX24
ENSG00000132199	ENST00000340116	ENOSF1
ENSG00000074370	ENST00000359983	ATP2A3
ENSG00000171695	ENST00000308906	LKAAEAR1
ENSG00000120053	ENST00000370508	GOT1
ENSG00000234745	ENST00000412585	HLA-B
ENSG00000131096	ENST00000360085	PYY
ENSG00000169627	ENST00000305321	BOLA2B
ENSG00000228177	ENST00000442972	C6orf47
ENSG00000011451	ENST00000599686	WIZ
ENSG00000165757	ENST00000375377	JCAD
ENSG00000212899	ENST00000391586	KRTAP3-3
ENSG00000105829	ENST00000222547	BET1
ENSG00000113272	ENST00000231198	THG1L
ENSG00000132207	ENST00000251303	SLX1A
ENSG00000165449	ENST00000395348	SLC16A9
ENSG00000160408	ENST00000373142	ST6GALNAC6
ENSG00000205531	ENST00000380542	NAP1L4
ENSG00000124217	ENST00000244051	MOCS3
ENSG00000123815	ENST00000324464	COQ8B
ENSG00000113649	ENST00000296702	TCERG1
ENSG00000186522	ENST00000356688	SEPT10
ENSG00000043143	ENST00000282605	JADE2
ENSG00000157111	ENST00000454765	TMEM171
ENSG00000229300	ENST00000444331	C6orf48
ENSG00000165923	ENST00000525123	AGBL2
ENSG00000261052	ENST00000395138	SULT1A3
ENSG00000169508	ENST00000376414	GPR183
ENSG00000100626	ENST00000337827	GALNT16
ENSG00000186787	ENST00000333933	SPIN2B
ENSG00000129195	ENST00000250056	PIMREG
ENSG00000125245	ENST00000340807	GPR18
ENSG00000134882	ENST00000403766	UBAC2
ENSG00000105855	ENST00000222573	ITGB8
ENSG00000054148	ENST00000247665	PHPT1
ENSG00000250317	ENST00000506197	SMIM20
ENSG00000006634	ENST00000265728	DBF4
ENSG00000277586	ENST00000610854	NEFL
ENSG00000134574	ENST00000256996	DDB2
ENSG00000091490	ENST00000399878	SEL1L3
ENSG00000152578	ENST00000282499	GRIA4
ENSG00000177943	ENST00000317446	MAMDC4
ENSG00000155495	ENST00000285879	MAGEC1
ENSG00000142623	ENST00000375471	PADI1
ENSG00000072832	ENST00000324989	CRMP1
ENSG00000130821	ENST00000253122	SLC6A8
ENSG00000227877	ENST00000628562	MRLN
ENSG00000277069	ENST00000616205	RXFP3
ENSG00000105717	ENST00000251203	PBX4
ENSG00000181803	ENST00000320704	OR6S1
ENSG00000141756	ENST00000321562	FKBP10
ENSG00000281919	ENST00000631255	SLC45A2
ENSG00000120158	ENST00000381750	RCL1
ENSG00000091622	ENST00000262483	PITPNM3
ENSG00000204033	ENST00000538192	LRIT2
ENSG00000214274	ENST00000336811	ANG
ENSG00000005249	ENST00000265717	PRKAR2B
ENSG00000148602	ENST00000372105	LRIT1
ENSG00000164325	ENST00000296776	TMEM174
ENSG00000232434	ENST00000436881	AJM1
ENSG00000133107	ENST00000625583	TRPC4
ENSG00000005381	ENST00000225275	MPO
ENSG00000258818	ENST00000555835	RNASE4
ENSG00000179813	ENST00000537894	FAM216B
ENSG00000205795	ENST00000381813	CYS1
ENSG00000132950	ENST00000382905	ZMYM5
ENSG00000075303	ENST00000341119	SLC25A40
ENSG00000044446	ENST00000379942	PHKA2
ENSG00000226127	ENST00000445928	BTNL2
ENSG00000283703	ENST00000638636	VSIG10L2
ENSG00000164088	ENST00000409502	PPM1M
ENSG00000046774	ENST00000247452	MAGEC2
ENSG00000065675	ENST00000263125	PRKCQ
ENSG00000064309	ENST00000392693	CDON
ENSG00000047936	ENST00000368508	ROS1
ENSG00000105538	ENST00000222145	RASIP1
ENSG00000130822	ENST00000447676	PNCK
ENSG00000081177	ENST00000312994	EXD2
ENSG00000197563	ENST00000640252	PIGN
ENSG00000086544	ENST00000263370	ITPKC
ENSG00000137812	ENST00000346991	KNL1
ENSG00000133106	ENST00000313640	EPSTI1
ENSG00000023697	ENST00000428559	DERA
ENSG00000148604	ENST00000359452	RGR
ENSG00000273633	ENST00000617756	CDC42EP5
ENSG00000274084	ENST00000612901	LAIR2
ENSG00000106992	ENST00000223836	AK1
ENSG00000108960	ENST00000262065	MMD
ENSG00000145868	ENST00000394370	FBXO38
ENSG00000184564	ENST00000400286	SLITRK6
ENSG00000196664	ENST00000380659	TLR7
ENSG00000142619	ENST00000375460	PADI3
ENSG00000102226	ENST00000218348	USP11
ENSG00000154099	ENST00000378553	DNAAF1
ENSG00000101916	ENST00000311912	TLR8
ENSG00000274166	ENST00000633133	GOLGA6L10
ENSG00000048545	ENST00000394237	GUCA1A
ENSG00000124785	ENST00000622188	NRN1
ENSG00000230463	ENST00000426847	HLA-DRB3
ENSG00000212900	ENST00000391587	KRTAP3-2
ENSG00000148335	ENST00000611055	NTMT1
ENSG00000186185	ENST00000593135	KIF18B
ENSG00000100815	ENST00000267622	TRIP11
ENSG00000212901	ENST00000391588	KRTAP3-1
ENSG00000072840	ENST00000264956	EVC
ENSG00000158865	ENST00000347898	SLC5A11
ENSG00000221852	ENST00000361883	KRTAP1-5
ENSG00000018280	ENST00000233202	SLC11A1
ENSG00000204887	ENST00000377747	KRTAP1-4
ENSG00000221880	ENST00000344363	KRTAP1-3
ENSG00000130762	ENST00000378378	ARHGEF16
ENSG00000130731	ENST00000397666	METTL26
ENSG00000146592	ENST00000357727	CREB5
ENSG00000181104	ENST00000319211	F2R
ENSG00000233232	ENST00000435324	NPIPB7
ENSG00000277926	ENST00000626600	NEU4
ENSG00000140955	ENST00000268624	ADAD2
ENSG00000126878	ENST00000372309	AIF1L
ENSG00000164220	ENST00000296641	F2RL2
ENSG00000165188	ENST00000478815	RNF183
ENSG00000276286	ENST00000620181	ADAM2
ENSG00000188133	ENST00000342743	TMEM215
ENSG00000109016	ENST00000395511	DHRS7B
ENSG00000119707	ENST00000261973	RBM25
ENSG00000164465	ENST00000296955	DCBLD1
ENSG00000072415	ENST00000261681	MPP5
ENSG00000101457	ENST00000372622	DNTTIP1
ENSG00000149489	ENST00000278833	ROM1
ENSG00000149136	ENST00000278412	SSRP1
ENSG00000157542	ENST00000609713	KCNJ6
ENSG00000103168	ENST00000567759	TAF1C
ENSG00000144406	ENST00000439458	UNC80
ENSG00000158042	ENST00000288937	MRPL17
ENSG00000149499	ENST00000529309	EML3
ENSG00000165115	ENST00000297814	KIF27
ENSG00000179058	ENST00000372478	C9orf50
ENSG00000169239	ENST00000318636	CA5B
ENSG00000136279	ENST00000468694	DBNL
ENSG00000188581	ENST00000306271	KRTAP1-1
ENSG00000212725	ENST00000391419	KRTAP2-1
ENSG00000167550	ENST00000301068	RHEBL1
ENSG00000148331	ENST00000277458	ASB6
ENSG00000152127	ENST00000409645	MGAT5
ENSG00000214518	ENST00000398477	KRTAP2-2
ENSG00000197712	ENST00000358869	FAM114A1
ENSG00000144451	ENST00000331683	SPAG16
ENSG00000154263	ENST00000269081	ABCA10
ENSG00000147650	ENST00000276654	LRP12
ENSG00000148225	ENST00000374193	WDR31
ENSG00000100554	ENST00000216442	ATP6V1D
ENSG00000047932	ENST00000368498	GOPC
ENSG00000152217	ENST00000282030	SETBP1
ENSG00000112599	ENST00000230361	GUCA1B
ENSG00000154153	ENST00000306320	RETREG1
ENSG00000100156	ENST00000320521	SLC16A8
ENSG00000233192	ENST00000449560	HLA-DQA2
ENSG00000197136	ENST00000355703	PCNX3
ENSG00000261873	ENST00000636752	SMIM36
ENSG00000139549	ENST00000266991	DHH
ENSG00000213401	ENST00000393869	MAGEA12
ENSG00000275368	ENST00000610291	TCTE3
ENSG00000276126	ENST00000610560	GAL3ST2
ENSG00000212724	ENST00000391418	KRTAP2-3
ENSG00000165995	ENST00000324631	CACNB2
ENSG00000181562	ENST00000326842	EDDM3A
ENSG00000213417	ENST00000394015	KRTAP2-4
ENSG00000136824	ENST00000286398	SMC2
ENSG00000276371	ENST00000617411	SINHCAF
ENSG00000240871	ENST00000391417	KRTAP4-7
ENSG00000183186	ENST00000332235	C2CD4C
ENSG00000159339	ENST00000375448	PADI4
ENSG00000182264	ENST00000332955	IZUMO1
ENSG00000241241	ENST00000440582	KRTAP4-16
ENSG00000204880	ENST00000333822	KRTAP4-8
ENSG00000212722	ENST00000391415	KRTAP4-9
ENSG00000185291	ENST00000331035	IL3RA
ENSG00000102891	ENST00000219162	MT4
ENSG00000060762	ENST00000360961	MPC1
ENSG00000176842	ENST00000394636	IRX5
ENSG00000151322	ENST00000356141	NPAS3
ENSG00000212721	ENST00000391413	KRTAP4-11
ENSG00000087250	ENST00000200691	MT3
ENSG00000205863	ENST00000382140	C1QTNF9B
ENSG00000240433	ENST00000480515	LY6G5B
ENSG00000062725	ENST00000083182	APPBP2
ENSG00000139687	ENST00000267163	RB1
ENSG00000181552	ENST00000326783	EDDM3B
ENSG00000085760	ENST00000263629	MTIF2
ENSG00000232960	ENST00000428483	CSNK2B
ENSG00000027001	ENST00000382172	MIPEP
ENSG00000168237	ENST00000436784	GLYCTK
ENSG00000230675	ENST00000419685	HLA-DQB2
ENSG00000213416	ENST00000394014	KRTAP4-12
ENSG00000204490	ENST00000376122	TNF
ENSG00000107175	ENST00000353704	CREB3
ENSG00000161653	ENST00000293404	NAGS
ENSG00000171848	ENST00000360566	RRM2
ENSG00000198090	ENST00000345847	KRTAP4-6
ENSG00000274679	ENST00000621926	SPATC1L
ENSG00000148704	ENST00000369206	VAX1
ENSG00000111667	ENST00000229268	USP5
ENSG00000187772	ENST00000345080	LIN28B
ENSG00000274320	ENST00000620574	GOLGA6L9
ENSG00000169398	ENST00000340930	PTK2
ENSG00000134001	ENST00000256383	EIF2S1
ENSG00000204487	ENST00000376117	LTB
ENSG00000166292	ENST00000575734	TMEM100
ENSG00000023608	ENST00000216294	SNAPC1
ENSG00000128654	ENST00000249442	MTX2
ENSG00000113555	ENST00000231484	PCDH12
ENSG00000129946	ENST00000264554	SHC2
ENSG00000164091	ENST00000296490	WDR82
ENSG00000101266	ENST00000646561	CSNK2A1
ENSG00000169413	ENST00000304677	RNASE6
ENSG00000169946	ENST00000407775	ZFPM2
ENSG00000099330	ENST00000215061	OCEL1
ENSG00000174453	ENST00000312504	VWC2L
ENSG00000013561	ENST00000394520	RNF14
ENSG00000137076	ENST00000314888	TLN1
ENSG00000154265	ENST00000392676	ABCA5
ENSG00000135697	ENST00000258168	BCO1
ENSG00000128298	ENST00000381669	BAIAP2L2
ENSG00000115268	ENST00000593052	RPS15
ENSG00000155313	ENST00000400183	USP25
ENSG00000100644	ENST00000539097	HIF1A
ENSG00000172590	ENST00000355151	MRPL52
ENSG00000155858	ENST00000286307	LSM11
ENSG00000198121	ENST00000374431	LPAR1
ENSG00000172927	ENST00000308946	MYEOV
ENSG00000136161	ENST00000430805	RCBTB2
ENSG00000101412	ENST00000343380	E2F1
ENSG00000140497	ENST00000268099	SCAMP2
ENSG00000101146	ENST00000395841	RAE1
ENSG00000198271	ENST00000343246	KRTAP4-5
ENSG00000171396	ENST00000390661	KRTAP4-4
ENSG00000184156	ENST00000388996	KCNQ3
ENSG00000113013	ENST00000297185	HSPA9
ENSG00000198586	ENST00000431350	TLK1
ENSG00000211455	ENST00000389032	STK38L
ENSG00000105122	ENST00000343625	RASAL3
ENSG00000165118	ENST00000376344	C9orf64
ENSG00000132164	ENST00000254488	SLC6A11
ENSG00000204525	ENST00000376228	HLA-C
ENSG00000189326	ENST00000446864	SPANXN4
ENSG00000183784	ENST00000382387	C9orf66
ENSG00000070610	ENST00000378103	GBA2
ENSG00000108176	ENST00000225171	DNAJC12
ENSG00000224608	ENST00000435618	HLA-B
ENSG00000026559	ENST00000371571	KCNG1
ENSG00000165730	ENST00000298596	STOX1
ENSG00000107104	ENST00000619269	KANK1
ENSG00000126883	ENST00000359428	NUP214
ENSG00000120992	ENST00000316963	LYPLA1
ENSG00000112280	ENST00000357250	COL9A1
ENSG00000268223	ENST00000601302	ARL14EPL
ENSG00000112977	ENST00000432074	DAP
ENSG00000172901	ENST00000357872	LVRN
ENSG00000232005	ENST00000431537	PBX2
ENSG00000223932	ENST00000416384	GPANK1
ENSG00000130368	ENST00000252660	MAS1
ENSG00000172366	ENST00000307650	MCRIP2
ENSG00000153976	ENST00000284110	HS3ST3A1
ENSG00000198924	ENST00000361384	DCLRE1A
ENSG00000274070	ENST00000616305	CASTOR2
ENSG00000101417	ENST00000409299	PXMP4
ENSG00000065000	ENST00000643116	AP3D1
ENSG00000048544	ENST00000053468	MRPS10
ENSG00000222014	ENST00000410061	RAB6C
ENSG00000139679	ENST00000378434	LPAR6
ENSG00000204287	ENST00000395388	HLA-DRA
ENSG00000280807	ENST00000625753	TUBGCP5
ENSG00000146426	ENST00000461783	TIAM2
ENSG00000198039	ENST00000476120	ZNF273
ENSG00000178307	ENST00000317635	TMEM11
ENSG00000196812	ENST00000340487	ZSCAN16
ENSG00000123159	ENST00000393033	GIPC1
ENSG00000069812	ENST00000377834	HES2
ENSG00000276747	ENST00000619609	PADI6
ENSG00000185615	ENST00000219406	PDIA2
ENSG00000277600	ENST00000620970	CNOT3
ENSG00000163121	ENST00000451794	NEURL3
ENSG00000126934	ENST00000262948	MAP2K2
ENSG00000138434	ENST00000431877	SSFA2
ENSG00000170425	ENST00000304222	ADORA2B
ENSG00000131080	ENST00000396050	EDA2R
ENSG00000124496	ENST00000541110	TRERF1
ENSG00000275970	ENST00000620801	FCAR
ENSG00000087274	ENST00000264758	ADD1
ENSG00000233561	ENST00000417308	DHX16
ENSG00000135355	ENST00000369352	GJA10
ENSG00000171119	ENST00000303212	NRTN
ENSG00000232339	ENST00000454571	NOTCH4
ENSG00000015520	ENST00000289547	NPC1L1
ENSG00000148942	ENST00000396005	SLC5A12
ENSG00000205884	ENST00000382209	DEFB136
ENSG00000159387	ENST00000290552	IRX6
ENSG00000188124	ENST00000641124	OR2AG2
ENSG00000105186	ENST00000306065	ANKRD27
ENSG00000205883	ENST00000382208	DEFB135
ENSG00000006695	ENST00000261643	COX10
ENSG00000105856	ENST00000222574	HBP1
ENSG00000156413	ENST00000318336	FUT6
ENSG00000107186	ENST00000319217	MPDZ
ENSG00000162572	ENST00000379116	SCNN1D
ENSG00000124279	ENST00000264669	FASTKD3
ENSG00000158164	ENST00000289373	TMSB15A
ENSG00000268916	ENST00000638835	CSAG3
ENSG00000171475	ENST00000323571	WIPF2
ENSG00000236697	ENST00000414839	GPSM3
ENSG00000279486	ENST00000641258	OR2AG1
ENSG00000197172	ENST00000616035	MAGEA6
ENSG00000205882	ENST00000526438	DEFB134
ENSG00000125522	ENST00000369768	NPBWR2
ENSG00000046604	ENST00000261590	DSG2
ENSG00000196132	ENST00000328439	MYT1
ENSG00000184933	ENST00000641196	OR6A2
ENSG00000268606	ENST00000623806	MAGEA2
ENSG00000204248	ENST00000374708	COL11A2
ENSG00000099622	ENST00000589710	CIRBP
ENSG00000242550	ENST00000238508	SERPINB10
ENSG00000256222	ENST00000543500	MTRNR2L3
ENSG00000107951	ENST00000263063	MTPAP
ENSG00000145730	ENST00000304400	PAM
ENSG00000107099	ENST00000432829	DOCK8
ENSG00000172361	ENST00000398545	CFAP53
ENSG00000124275	ENST00000264668	MTRR
ENSG00000243566	ENST00000257632	UPK3B
ENSG00000233641	ENST00000447330	C6orf136
ENSG00000197632	ENST00000457692	SERPINB2
ENSG00000276959	ENST00000610998	LENG1
ENSG00000104368	ENST00000220809	PLAT
ENSG00000198315	ENST00000330236	ZKSCAN8
ENSG00000043039	ENST00000281437	BARX2
ENSG00000165672	ENST00000298510	PRDX3
ENSG00000164181	ENST00000508821	ELOVL7
ENSG00000104388	ENST00000262646	RAB2A
ENSG00000164597	ENST00000297135	COG5
ENSG00000091947	ENST00000589334	TMEM101
ENSG00000129538	ENST00000397967	RNASE1
ENSG00000112182	ENST00000257749	BACH2
ENSG00000186326	ENST00000334176	RGS9BP
ENSG00000125378	ENST00000245451	BMP4
ENSG00000119801	ENST00000379520	YPEL5
ENSG00000164708	ENST00000297283	PGAM2
ENSG00000174951	ENST00000310160	FUT1
ENSG00000170836	ENST00000305921	PPM1D
ENSG00000121895	ENST00000381938	TMEM156
ENSG00000119919	ENST00000344586	NKX2-3
ENSG00000090932	ENST00000205143	DLL3
ENSG00000128829	ENST00000263791	EIF2AK4
ENSG00000189252	ENST00000370503	SPANXN3
ENSG00000254709	ENST00000526893	IGLL5
ENSG00000243612	ENST00000426644	HLA-DOB
ENSG00000112701	ENST00000447266	SENP6
ENSG00000185040	ENST00000632547	SPDYE16
ENSG00000175395	ENST00000302609	ZNF25
ENSG00000064547	ENST00000542587	LPAR2
ENSG00000141314	ENST00000269051	RHBDL3
ENSG00000111726	ENST00000229329	CMAS
ENSG00000112984	ENST00000394894	KIF20A
ENSG00000205038	ENST00000378402	PKHD1L1
ENSG00000176595	ENST00000320248	KBTBD11
ENSG00000171246	ENST00000306773	NPTX1
ENSG00000198502	ENST00000374975	HLA-DRB5
ENSG00000155287	ENST00000370495	SLC25A28
ENSG00000109991	ENST00000263314	P2RX3
ENSG00000141179	ENST00000573500	PCTP
ENSG00000165300	ENST00000325089	SLITRK5
ENSG00000111728	ENST00000396037	ST8SIA1
ENSG00000068383	ENST00000368594	INPP5A
ENSG00000146707	ENST00000310842	POMZP3
ENSG00000118271	ENST00000237014	TTR
ENSG00000105865	ENST00000265720	DUS4L
ENSG00000215217	ENST00000399810	C5orf49
ENSG00000096717	ENST00000212015	SIRT1
ENSG00000187017	ENST00000645284	ESPN
ENSG00000183148	ENST00000377601	ANKRD20A2
ENSG00000051180	ENST00000382643	RAD51
ENSG00000205542	ENST00000380636	TMSB4X
ENSG00000179542	ENST00000596188	SLITRK4
ENSG00000108666	ENST00000577809	C17orf75
ENSG00000105509	ENST00000222115	HAS1
ENSG00000185669	ENST00000332281	SNAI3
ENSG00000181577	ENST00000336600	C6orf223
ENSG00000162591	ENST00000356575	MEGF6
ENSG00000151715	ENST00000281441	TMEM45B
ENSG00000149054	ENST00000278319	ZNF215
ENSG00000156575	ENST00000287143	PRG3
ENSG00000167157	ENST00000372469	PRRX2
ENSG00000175646	ENST00000312511	PRM1
ENSG00000112983	ENST00000254900	BRD8
ENSG00000103569	ENST00000219919	AQP9
ENSG00000122304	ENST00000435245	PRM2
ENSG00000113615	ENST00000398844	SEC24A
ENSG00000105550	ENST00000593756	FGF21
ENSG00000124491	ENST00000264870	F13A1
ENSG00000131061	ENST00000375200	ZNF341
ENSG00000119411	ENST00000374183	BSPRY
ENSG00000160469	ENST00000309383	BRSK1
ENSG00000181215	ENST00000531445	C4orf50
ENSG00000137073	ENST00000379238	UBAP2
ENSG00000189180	ENST00000307441	ZNF33A
ENSG00000172209	ENST00000304402	GPR22
ENSG00000163013	ENST00000521871	FBXO41
